month,service,service_label,zone_id,zone,borough,service_zone,is_airport,has_geometry,centroid_lon,centroid_lat,trips,revenue,fare_revenue,distance_mi,duration_s,airport_trips,tipped_trips,tip_observable_trips,tip_observable_tip,tip_observable_fare,unknown_zone_trips
2023-09-01,yellow,Yellow Medallion Taxi,118,Heartland Village/Todt Hill,Staten Island,Boro Zone,false,true,-74.132985,40.586555,10,281.72,218.76,26.51,8231.0,0,5,6,30.46,130.68,0
2023-09-01,yellow,Yellow Medallion Taxi,119,Highbridge,Bronx,Boro Zone,false,true,-73.926158,40.837827,13,557.05,439.78,54.44,18026.0,0,10,10,79.77,323.53,0
2023-09-01,yellow,Yellow Medallion Taxi,120,Highbridge Park,Manhattan,Yellow Zone,false,true,-73.930183,40.846667,101,2741.19,2004.05,242.21,73143.0,1,70,77,294.06,1517.68,0
2023-09-01,yellow,Yellow Medallion Taxi,121,Hillcrest/Pomonok,Queens,Boro Zone,false,true,-73.802444,40.728333,10,276.37,226.66,28.8,8217.0,6,6,7,25.21,176.75,0
2023-09-01,yellow,Yellow Medallion Taxi,122,Hollis,Queens,Boro Zone,false,true,-73.761137,40.710639,21,516.01,418.27,48.87,15790.0,13,9,10,40.24,183.7,0
2023-09-01,yellow,Yellow Medallion Taxi,123,Homecrest,Brooklyn,Boro Zone,false,true,-73.964334,40.599954,52,1393.02,1121.09,134.29,42439.0,0,32,34,141.43,669.26,0
2023-09-01,yellow,Yellow Medallion Taxi,124,Howard Beach,Queens,Boro Zone,false,true,-73.844918,40.658248,16,484.55,381.86,46.74,14595.0,11,12,12,56.4,272.33,0
2023-09-01,yellow,Yellow Medallion Taxi,125,Hudson Sq,Manhattan,Yellow Zone,false,true,-74.007486,40.72629,2254,64595.8,47600.84,5581.71,1745293.0,65,1444,1563,6762.14,33399.64,1
2023-09-01,yellow,Yellow Medallion Taxi,126,Hunts Point,Bronx,Boro Zone,false,true,-73.885537,40.812074,16,598.96,507.18,63.17,20405.0,0,10,10,54.28,198.05,0
2023-09-01,yellow,Yellow Medallion Taxi,127,Inwood,Manhattan,Yellow Zone,false,true,-73.919308,40.866075,1619,46181.13,34231.87,4034.32,1258364.0,46,1003,1088,4637.1,22704.35,1
2023-09-01,yellow,Yellow Medallion Taxi,128,Inwood Hill Park,Manhattan,Yellow Zone,false,true,-73.92437,40.872379,90,2354.93,1740.41,204.22,64781.0,3,58,65,208.14,1140.89,0
2023-09-01,yellow,Yellow Medallion Taxi,129,Jackson Heights,Queens,Boro Zone,false,true,-73.885317,40.757312,169,4384.44,3369.28,401.22,124987.0,89,112,120,498.35,2404.94,0
2023-09-01,yellow,Yellow Medallion Taxi,130,Jamaica,Queens,Boro Zone,false,true,-73.793981,40.704369,71,1827.89,1396.99,166.38,51574.0,35,45,46,192.47,907.82,0
2023-09-01,yellow,Yellow Medallion Taxi,131,Jamaica Estates,Queens,Boro Zone,false,true,-73.776101,40.720655,10,195.72,145.11,16.61,4880.0,4,7,7,24.11,105.87,0
2023-09-01,yellow,Yellow Medallion Taxi,132,JFK Airport,Queens,Airports,true,true,-73.78653,40.646985,7311,393925.66,276075.08,18028.41,5647722.0,7311,4664,5061,39081.76,191850.49,5
2023-09-01,yellow,Yellow Medallion Taxi,133,Kensington,Brooklyn,Boro Zone,false,true,-73.976199,40.64059,18,428.22,355.46,42.35,13136.0,0,8,8,22.26,104.27,0
2023-09-01,yellow,Yellow Medallion Taxi,134,Kew Gardens,Queens,Boro Zone,false,true,-73.828712,40.708051,9,243.01,207.54,24.1,8242.0,6,3,5,7.32,124.68,0
2023-09-01,yellow,Yellow Medallion Taxi,135,Kew Gardens Hills,Queens,Boro Zone,false,true,-73.821195,40.728377,21,679.07,535.28,75.65,17792.0,12,12,12,72.21,308.13,0
2023-09-01,yellow,Yellow Medallion Taxi,136,Kingsbridge Heights,Bronx,Boro Zone,false,true,-73.905911,40.865264,46,1161.35,901.2,104.82,33975.0,1,29,33,120.5,631.76,0
2023-09-01,yellow,Yellow Medallion Taxi,137,Kips Bay,Manhattan,Yellow Zone,false,true,-73.976495,40.740439,1445,41109.59,30255.22,3549.86,1093119.0,44,962,1031,4307.94,21243.68,2
2023-09-01,yellow,Yellow Medallion Taxi,138,LaGuardia Airport,Queens,Airports,true,true,-73.873628,40.774376,12564,428669.82,258018.62,30825.76,9635475.0,12564,8136,8759,36396.31,180541.67,14
2023-09-01,yellow,Yellow Medallion Taxi,139,Laurelton,Queens,Boro Zone,false,true,-73.744235,40.677098,14,500.26,390.61,49.73,14964.0,10,8,8,67.66,250.82,0
2023-09-01,yellow,Yellow Medallion Taxi,140,Lenox Hill East,Manhattan,Yellow Zone,false,true,-73.954739,40.765484,1552,44025.95,32487.21,3767.56,1178493.0,45,1004,1083,4521.84,22327.0,1
2023-09-01,yellow,Yellow Medallion Taxi,141,Lenox Hill West,Manhattan,Yellow Zone,false,true,-73.959635,40.766948,5184,146721.06,108327.84,12650.35,3958574.0,141,3275,3564,14942.5,74069.83,3
2023-09-01,yellow,Yellow Medallion Taxi,142,Lincoln Square East,Manhattan,Yellow Zone,false,true,-73.981532,40.773633,8198,232497.43,171167.26,20011.28,6278477.0,206,5339,5755,24425.99,120107.65,9
2023-09-01,yellow,Yellow Medallion Taxi,143,Lincoln Square West,Manhattan,Yellow Zone,false,true,-73.987646,40.775965,3067,86124.21,63240.84,7315.13,2302987.0,93,1955,2123,8926.94,43757.05,3
2023-09-01,yellow,Yellow Medallion Taxi,144,Little Italy/NoLiTa,Manhattan,Yellow Zone,false,true,-73.996919,40.720889,2821,79999.26,58778.02,6859.35,2133769.0,67,1862,2012,8527.56,42182.62,4
2023-09-01,yellow,Yellow Medallion Taxi,145,Long Island City/Hunters Point,Queens,Boro Zone,false,true,-73.948892,40.745379,14,593.54,483.55,60.53,19688.0,6,8,9,70.99,314.87,0
2023-09-01,yellow,Yellow Medallion Taxi,146,Long Island City/Queens Plaza,Queens,Boro Zone,false,true,-73.934829,40.754243,285,7624.44,5962.17,723.84,220608.0,165,189,199,856.4,4137.72,0
2023-09-01,yellow,Yellow Medallion Taxi,147,Longwood,Bronx,Boro Zone,false,true,-73.898957,40.819676,14,439.18,362.29,41.56,14981.0,1,9,10,28.34,271.55,0
2023-09-01,yellow,Yellow Medallion Taxi,148,Lower East Side,Manhattan,Yellow Zone,false,true,-73.990896,40.718938,1667,47618.01,35205.15,4133.64,1301907.0,46,1070,1146,4893.8,23941.26,1
2023-09-01,yellow,Yellow Medallion Taxi,149,Madison,Brooklyn,Boro Zone,false,true,-73.948136,40.604913,35,826.91,651.73,84.33,21571.0,0,22,24,80.68,412.2,1
2023-09-01,yellow,Yellow Medallion Taxi,150,Manhattan Beach,Brooklyn,Boro Zone,false,true,-73.943629,40.580473,10,228.16,183.41,22.08,6520.0,1,5,5,12.39,55.08,0
2023-09-01,yellow,Yellow Medallion Taxi,151,Manhattan Valley,Manhattan,Yellow Zone,false,true,-73.968168,40.797962,2102,58653.67,43161.45,5021.54,1549865.0,61,1339,1450,5976.04,29609.65,4
2023-09-01,yellow,Yellow Medallion Taxi,152,Manhattanville,Manhattan,Yellow Zone,false,true,-73.953782,40.817975,1147,33906.39,25101.31,2885.4,897805.0,37,732,800,3588.59,17749.85,0
2023-09-01,yellow,Yellow Medallion Taxi,153,Marble Hill,Manhattan,Yellow Zone,false,true,-73.910379,40.875968,1514,41640.11,30615.76,3597.7,1104344.0,35,949,1036,4220.69,21133.78,2
2023-09-01,yellow,Yellow Medallion Taxi,155,Marine Park/Mill Basin,Brooklyn,Boro Zone,false,true,-73.915277,40.614591,22,564.57,440.12,52.13,16419.0,1,13,15,58.85,334.6,0
2023-09-01,yellow,Yellow Medallion Taxi,156,Mariners Harbor,Staten Island,Boro Zone,false,true,-74.167234,40.631308,24,661.88,524.67,64.41,19479.0,1,12,13,62.93,278.27,0
2023-09-01,yellow,Yellow Medallion Taxi,157,Maspeth,Queens,Boro Zone,false,true,-73.902331,40.723995,56,1667.0,1314.44,161.58,49780.0,36,40,41,217.06,962.67,0
2023-09-01,yellow,Yellow Medallion Taxi,158,Meatpacking/West Village West,Manhattan,Yellow Zone,false,true,-74.008984,40.735035,1425,40998.73,30245.55,3565.32,1097883.0,37,929,993,4367.9,21110.54,0
2023-09-01,yellow,Yellow Medallion Taxi,159,Melrose South,Bronx,Boro Zone,false,true,-73.912849,40.81826,31,772.03,610.71,77.83,21025.0,0,18,19,76.32,364.72,0
2023-09-01,yellow,Yellow Medallion Taxi,160,Middle Village,Queens,Boro Zone,false,true,-73.880051,40.718337,20,492.13,392.69,45.55,14851.0,11,13,15,39.44,258.01,0
2023-09-01,yellow,Yellow Medallion Taxi,161,Midtown Center,Manhattan,Yellow Zone,false,true,-73.977698,40.758028,42586,1208867.59,891343.33,104050.09,32486394.0,1091,27380,29599,125414.69,617409.17,31
2023-09-01,yellow,Yellow Medallion Taxi,162,Midtown East,Manhattan,Yellow Zone,false,true,-73.972356,40.756688,9290,270447.28,200207.68,23467.13,7347574.0,241,5941,6464,28392.57,140015.73,8
2023-09-01,yellow,Yellow Medallion Taxi,163,Midtown North,Manhattan,Yellow Zone,false,true,-73.977569,40.764421,4132,118193.74,87231.85,10149.09,3194408.0,102,2687,2896,12364.96,61116.57,1
2023-09-01,yellow,Yellow Medallion Taxi,164,Midtown South,Manhattan,Yellow Zone,false,true,-73.985156,40.748575,1920,56575.67,41850.71,4865.18,1551914.0,50,1231,1331,6038.57,29271.21,0
2023-09-01,yellow,Yellow Medallion Taxi,165,Midwood,Brooklyn,Boro Zone,false,true,-73.956824,40.620924,14,254.23,182.53,19.45,6208.0,0,11,12,27.7,147.69,0
2023-09-01,yellow,Yellow Medallion Taxi,166,Morningside Heights,Manhattan,Yellow Zone,false,true,-73.961764,40.809457,1474,40754.32,29934.89,3465.35,1090517.0,32,932,998,4236.95,20547.45,0
2023-09-01,yellow,Yellow Medallion Taxi,167,Morrisania/Melrose,Bronx,Boro Zone,false,true,-73.902352,40.827513,33,1120.75,891.14,117.85,32541.0,0,22,24,144.61,641.12,0
2023-09-01,yellow,Yellow Medallion Taxi,168,Mott Haven/Port Morris,Bronx,Boro Zone,false,true,-73.916822,40.807347,88,2557.59,2013.17,251.55,74471.0,0,57,63,308.92,1477.81,0
2023-09-01,yellow,Yellow Medallion Taxi,169,Mount Hope,Bronx,Boro Zone,false,true,-73.905122,40.849058,23,556.39,434.67,51.75,15821.0,1,12,15,56.95,274.83,0
2023-09-01,yellow,Yellow Medallion Taxi,170,Murray Hill,Manhattan,Yellow Zone,false,true,-73.978492,40.747746,7261,203801.32,149800.5,17532.9,5508439.0,172,4653,4999,21390.15,103567.39,2
2023-09-01,yellow,Yellow Medallion Taxi,171,Murray Hill-Queens,Queens,Boro Zone,false,true,-73.809545,40.768352,16,731.43,585.21,75.82,23304.0,11,13,13,110.22,466.6,0
2023-09-01,yellow,Yellow Medallion Taxi,172,New Dorp/Midland Beach,Staten Island,Boro Zone,false,true,-74.105019,40.571769,29,719.16,576.07,67.62,21630.0,0,19,22,76.09,461.86,0
2023-09-01,yellow,Yellow Medallion Taxi,173,North Corona,Queens,Boro Zone,false,true,-73.863038,40.752579,8,180.41,131.03,16.25,4298.0,3,5,5,22.88,90.27,0
2023-09-01,yellow,Yellow Medallion Taxi,174,Norwood,Bronx,Boro Zone,false,true,-73.879022,40.877137,19,489.24,370.94,43.51,13853.0,0,14,15,62.8,291.34,0
2023-09-01,yellow,Yellow Medallion Taxi,175,Oakland Gardens,Queens,Boro Zone,false,true,-73.754622,40.742671,42,1118.75,861.34,105.68,31333.0,25,25,26,125.19,605.21,0
2023-09-01,yellow,Yellow Medallion Taxi,176,Oakwood,Staten Island,Boro Zone,false,true,-74.122583,40.561994,11,297.03,235.72,29.53,8518.0,0,8,8,33.31,177.36,0
2023-09-01,yellow,Yellow Medallion Taxi,177,Ocean Hill,Brooklyn,Boro Zone,false,true,-73.913632,40.676644,15,421.42,322.66,37.98,12404.0,0,10,11,54.76,273.09,0
2023-09-01,yellow,Yellow Medallion Taxi,178,Ocean Parkway South,Brooklyn,Boro Zone,false,true,-73.970326,40.617315,58,1827.92,1503.97,185.95,58215.0,1,40,43,184.5,929.48,0
2023-09-01,yellow,Yellow Medallion Taxi,179,Old Astoria,Queens,Boro Zone,false,true,-73.928333,40.77157,12,311.85,247.57,29.28,9350.0,7,9,9,35.78,205.37,0
2023-09-01,yellow,Yellow Medallion Taxi,180,Ozone Park,Queens,Boro Zone,false,true,-73.847043,40.675595,31,853.3,675.84,82.37,25254.0,20,23,23,97.96,464.4,0
2023-09-01,yellow,Yellow Medallion Taxi,181,Park Slope,Brooklyn,Boro Zone,false,true,-73.981414,40.670374,214,5116.22,3818.57,443.47,139223.0,5,161,168,667.05,3087.83,0
2023-09-01,yellow,Yellow Medallion Taxi,182,Parkchester,Bronx,Boro Zone,false,true,-73.857987,40.837749,15,376.58,293.89,34.6,10951.0,0,11,12,47.69,235.68,0
2023-09-01,yellow,Yellow Medallion Taxi,183,Pelham Bay,Bronx,Boro Zone,false,true,-73.831582,40.849172,36,904.08,704.69,85.75,25416.0,2,23,25,86.56,449.83,0
2023-09-01,yellow,Yellow Medallion Taxi,184,Pelham Bay Park,Bronx,Boro Zone,false,true,-73.807858,40.868275,1,35.8,21.28,2.5,816.0,1,1,1,4.24,21.28,0
2023-09-01,yellow,Yellow Medallion Taxi,185,Pelham Parkway,Bronx,Boro Zone,false,true,-73.854394,40.854405,30,849.9,689.19,90.32,24263.0,1,17,18,72.7,390.01,0
2023-09-01,yellow,Yellow Medallion Taxi,186,Penn Station/Madison Sq West,Manhattan,Yellow Zone,false,true,-73.992438,40.748497,12992,369002.09,272380.63,31906.72,9989993.0,310,8310,9015,38239.53,188759.21,17
2023-09-01,yellow,Yellow Medallion Taxi,187,Port Richmond,Staten Island,Boro Zone,false,true,-74.140789,40.628166,18,523.78,413.65,49.98,15833.0,1,12,13,64.42,303.11,0
2023-09-01,yellow,Yellow Medallion Taxi,188,Prospect-Lefferts Gardens,Brooklyn,Boro Zone,false,true,-73.947442,40.658745,24,628.06,481.25,54.77,18658.0,1,17,17,74.05,322.61,0
2023-09-01,yellow,Yellow Medallion Taxi,189,Prospect Heights,Brooklyn,Boro Zone,false,true,-73.967587,40.677635,74,1862.89,1477.84,182.17,52984.0,1,51,54,208.4,1155.6,0
2023-09-01,yellow,Yellow Medallion Taxi,191,Queens Village,Queens,Boro Zone,false,true,-73.741532,40.715454,63,1426.26,1087.94,125.37,39441.0,31,40,45,148.86,763.06,0
2023-09-01,yellow,Yellow Medallion Taxi,192,Queensboro Hill,Queens,Boro Zone,false,true,-73.815229,40.743752,11,259.05,187.54,21.46,6812.0,6,8,8,41.01,154.52,0
2023-09-01,yellow,Yellow Medallion Taxi,193,Queensbridge/Ravenswood,Queens,Boro Zone,false,true,-73.941997,40.760313,29,791.37,602.84,72.46,22476.0,14,22,22,100.89,460.59,0
2023-09-01,yellow,Yellow Medallion Taxi,194,Randalls Island,Manhattan,Yellow Zone,false,true,-73.924597,40.791,45,1225.59,921.46,110.09,34381.0,0,27,29,109.13,575.6,0
2023-09-01,yellow,Yellow Medallion Taxi,195,Red Hook,Brooklyn,Boro Zone,false,true,-74.009178,40.675549,11,339.76,269.27,31.82,10703.0,0,8,9,44.49,243.24,0
2023-09-01,yellow,Yellow Medallion Taxi,196,Rego Park,Queens,Boro Zone,false,true,-73.863338,40.726155,33,846.62,684.67,86.94,24126.0,21,22,24,71.68,377.46,0
2023-09-01,yellow,Yellow Medallion Taxi,197,Richmond Hill,Queens,Boro Zone,false,true,-73.830924,40.694542,13,386.25,292.07,34.33,11397.0,8,10,11,51.45,272.68,1
2023-09-01,yellow,Yellow Medallion Taxi,198,Ridgewood,Queens,Boro Zone,false,true,-73.901709,40.706527,75,2082.21,1608.38,201.54,58098.0,40,52,57,234.09,1190.91,0
2023-09-01,yellow,Yellow Medallion Taxi,200,Riverdale/North Riverdale/Fieldston,Bronx,Boro Zone,false,true,-73.906988,40.899528,15,463.33,373.89,44.12,14949.0,0,8,9,50.94,260.46,0
2023-09-01,yellow,Yellow Medallion Taxi,201,Rockaway Park,Queens,Boro Zone,false,true,-73.843454,40.577983,28,682.7,539.4,64.87,19574.0,20,17,19,72.3,399.42,0
2023-09-01,yellow,Yellow Medallion Taxi,202,Roosevelt Island,Manhattan,Yellow Zone,false,true,-73.949953,40.761899,1211,34412.42,25337.78,2943.7,922732.0,31,773,817,3583.99,17032.25,0
2023-09-01,yellow,Yellow Medallion Taxi,203,Rosedale,Queens,Boro Zone,false,true,-73.739474,40.657852,16,384.6,303.06,35.04,11347.0,13,10,11,43.04,206.18,0
2023-09-01,yellow,Yellow Medallion Taxi,204,Rossville/Woodrow,Staten Island,Boro Zone,false,true,-74.207826,40.540333,29,933.17,775.9,102.24,28376.0,1,20,22,77.36,414.63,0
2023-09-01,yellow,Yellow Medallion Taxi,205,Saint Albans,Queens,Boro Zone,false,true,-73.763146,40.691201,14,358.18,295.36,34.45,11385.0,11,6,7,31.82,147.81,0
2023-09-01,yellow,Yellow Medallion Taxi,206,Saint George/New Brighton,Staten Island,Boro Zone,false,true,-74.102314,40.638973,19,498.84,395.29,45.58,15323.0,1,11,11,52.02,227.83,0
2023-09-01,yellow,Yellow Medallion Taxi,207,Saint Michaels Cemetery/Woodside,Queens,Boro Zone,false,true,-73.899353,40.763986,12,335.49,270.74,34.85,9661.0,10,8,8,40.25,179.62,0
2023-09-01,yellow,Yellow Medallion Taxi,208,Schuylerville/Edgewater Park,Bronx,Boro Zone,false,true,-73.823539,40.823318,18,422.96,322.28,38.26,11519.0,0,12,13,46.68,232.41,0
2023-09-01,yellow,Yellow Medallion Taxi,209,Seaport,Manhattan,Yellow Zone,false,true,-74.003664,40.709073,2220,62459.26,46272.43,5444.5,1680042.0,48,1381,1488,6253.54,31145.56,6
2023-09-01,yellow,Yellow Medallion Taxi,210,Sheepshead Bay,Brooklyn,Boro Zone,false,true,-73.940507,40.592024,16,298.2,221.81,26.76,6871.0,0,11,12,29.39,164.7,0
2023-09-01,yellow,Yellow Medallion Taxi,211,SoHo,Manhattan,Yellow Zone,false,true,-74.001538,40.723888,1764,49514.75,36342.69,4239.74,1317561.0,49,1163,1253,5206.06,25517.55,3
2023-09-01,yellow,Yellow Medallion Taxi,212,Soundview/Bruckner,Bronx,Boro Zone,false,true,-73.86968,40.827902,47,1176.34,893.39,108.11,32059.0,4,33,35,126.66,632.71,0
2023-09-01,yellow,Yellow Medallion Taxi,213,Soundview/Castle Hill,Bronx,Boro Zone,false,true,-73.858135,40.817859,16,289.36,219.16,24.19,7419.0,0,11,11,22.7,126.83,0
2023-09-01,yellow,Yellow Medallion Taxi,214,South Beach/Dongan Hills,Staten Island,Boro Zone,false,true,-74.085512,40.586786,26,709.17,551.81,66.78,20583.0,0,19,21,77.86,380.86,0
2023-09-01,yellow,Yellow Medallion Taxi,215,South Jamaica,Queens,Boro Zone,false,true,-73.790965,40.694428,15,468.74,365.95,47.97,13112.0,11,13,13,68.79,334.54,0
2023-09-01,yellow,Yellow Medallion Taxi,216,South Ozone Park,Queens,Boro Zone,false,true,-73.819459,40.676154,18,459.55,349.85,42.94,12477.0,12,13,14,65.2,301.84,0
2023-09-01,yellow,Yellow Medallion Taxi,217,South Williamsburg,Brooklyn,Boro Zone,false,true,-73.958597,40.703916,44,979.79,760.04,88.32,27341.0,0,29,31,109.75,581.37,0
2023-09-01,yellow,Yellow Medallion Taxi,218,Springfield Gardens North,Queens,Boro Zone,false,true,-73.773036,40.67209,19,500.23,385.96,43.67,15100.0,13,13,13,54.91,271.57,0
2023-09-01,yellow,Yellow Medallion Taxi,219,Springfield Gardens South,Queens,Boro Zone,false,true,-73.764505,40.662186,18,523.58,417.31,51.54,15682.0,9,11,12,49.27,236.98,0
2023-09-01,yellow,Yellow Medallion Taxi,220,Spuyten Duyvil/Kingsbridge,Bronx,Boro Zone,false,true,-73.910665,40.882403,15,322.33,246.88,29.81,8364.0,1,7,7,24.43,113.15,0
2023-09-01,yellow,Yellow Medallion Taxi,221,Stapleton,Staten Island,Boro Zone,false,true,-74.073703,40.618768,15,415.54,326.87,38.59,12580.0,0,11,12,46.67,221.33,0
2023-09-01,yellow,Yellow Medallion Taxi,222,Starrett City,Brooklyn,Boro Zone,false,true,-73.882413,40.647527,30,665.1,512.06,61.1,17847.0,0,20,22,69.04,349.32,0
2023-09-01,yellow,Yellow Medallion Taxi,223,Steinway,Queens,Boro Zone,false,true,-73.905407,40.777427,17,335.25,245.85,29.4,7883.0,11,13,14,38.12,206.5,0
2023-09-01,yellow,Yellow Medallion Taxi,224,Stuy Town/Peter Cooper Village,Manhattan,Yellow Zone,false,true,-73.976598,40.731821,1704,47854.15,35174.18,4137.87,1277118.0,43,1079,1163,5007.31,24201.17,2
2023-09-01,yellow,Yellow Medallion Taxi,225,Stuyvesant Heights,Brooklyn,Boro Zone,false,true,-73.931888,40.688168,52,1326.33,1021.06,116.94,39078.0,1,43,43,171.72,790.94,0
2023-09-01,yellow,Yellow Medallion Taxi,226,Sunnyside,Queens,Boro Zone,false,true,-73.924673,40.737698,122,3269.41,2570.61,310.19,95909.0,70,73,78,334.68,1646.05,0
2023-09-01,yellow,Yellow Medallion Taxi,227,Sunset Park East,Brooklyn,Boro Zone,false,true,-74.004653,40.641886,21,562.0,449.28,53.68,17003.0,2,12,12,40.13,202.5,1
2023-09-01,yellow,Yellow Medallion Taxi,228,Sunset Park West,Brooklyn,Boro Zone,false,true,-74.011273,40.652354,14,401.82,311.28,38.22,11611.0,0,10,10,47.54,225.33,0
2023-09-01,yellow,Yellow Medallion Taxi,229,Sutton Place/Turtle Bay North,Manhattan,Yellow Zone,false,true,-73.965146,40.756729,3350,94877.06,69774.74,8147.03,2547238.0,91,2106,2291,9947.45,48202.91,5
2023-09-01,yellow,Yellow Medallion Taxi,230,Times Sq/Theatre District,Manhattan,Yellow Zone,false,true,-73.984197,40.759818,10879,308331.68,227148.68,26519.37,8304308.0,284,6985,7522,32145.33,156876.8,11
2023-09-01,yellow,Yellow Medallion Taxi,231,TriBeCa/Civic Center,Manhattan,Yellow Zone,false,true,-74.00788,40.717773,1355,38139.49,28180.43,3342.53,1038407.0,26,849,921,3909.53,19481.78,1
2023-09-01,yellow,Yellow Medallion Taxi,232,Two Bridges/Seward Park,Manhattan,Yellow Zone,false,true,-73.983025,40.714732,1883,54080.65,39895.21,4660.68,1460992.0,44,1230,1314,5729.34,27898.48,1
2023-09-01,yellow,Yellow Medallion Taxi,233,UN/Turtle Bay South,Manhattan,Yellow Zone,false,true,-73.970443,40.749914,2669,73560.6,53817.77,6295.57,1949571.0,68,1726,1861,7770.67,37697.59,3
2023-09-01,yellow,Yellow Medallion Taxi,234,Union Sq,Manhattan,Yellow Zone,false,true,-73.990458,40.740337,6508,183756.85,135371.19,15831.61,4933536.0,174,4179,4507,18988.59,93657.9,7
2023-09-01,yellow,Yellow Medallion Taxi,235,University Heights/Morris Heights,Bronx,Boro Zone,false,true,-73.915976,40.852521,19,625.26,491.63,58.89,19588.0,0,14,15,86.63,414.45,0
2023-09-01,yellow,Yellow Medallion Taxi,236,Upper East Side North,Manhattan,Yellow Zone,false,true,-73.957012,40.780436,16809,476301.47,350732.86,41040.4,12815684.0,432,10869,11749,49779.5,244920.46,8
2023-09-01,yellow,Yellow Medallion Taxi,237,Upper East Side South,Manhattan,Yellow Zone,false,true,-73.965635,40.768615,23783,675227.01,497643.38,58257.02,18124445.0,635,15355,16551,70297.88,343860.41,21
2023-09-01,yellow,Yellow Medallion Taxi,238,Upper West Side North,Manhattan,Yellow Zone,false,true,-73.973049,40.791705,3076,86597.64,64139.71,7494.93,2327293.0,76,1932,2114,8634.74,43613.92,3
2023-09-01,yellow,Yellow Medallion Taxi,239,Upper West Side South,Manhattan,Yellow Zone,false,true,-73.978632,40.783961,4243,120550.08,88987.08,10536.22,3266842.0,100,2752,2959,12470.16,62101.78,3
2023-09-01,yellow,Yellow Medallion Taxi,240,Van Cortlandt Park,Bronx,Boro Zone,false,true,-73.881977,40.894599,1,28.91,27.41,3.07,1172.0,0,0,0,,,0
2023-09-01,yellow,Yellow Medallion Taxi,241,Van Cortlandt Village,Bronx,Boro Zone,false,true,-73.89562,40.876512,10,256.68,216.68,24.34,8697.0,0,6,7,18.0,108.69,0
2023-09-01,yellow,Yellow Medallion Taxi,242,Van Nest/Morris Park,Bronx,Boro Zone,false,true,-73.850671,40.846783,16,363.48,277.58,32.57,9907.0,0,13,13,46.4,224.92,0
2023-09-01,yellow,Yellow Medallion Taxi,243,Washington Heights North,Manhattan,Yellow Zone,false,true,-73.932832,40.857108,2228,63935.92,47384.15,5580.25,1746288.0,61,1416,1518,6480.29,31099.26,1
2023-09-01,yellow,Yellow Medallion Taxi,244,Washington Heights South,Manhattan,Yellow Zone,false,true,-73.941399,40.841708,1337,39737.96,29445.89,3435.03,1069304.0,42,853,924,4205.48,20417.37,1
2023-09-01,yellow,Yellow Medallion Taxi,245,West Brighton,Staten Island,Boro Zone,false,true,-74.10286,40.630049,20,443.37,322.14,36.72,11445.0,2,14,15,48.86,213.81,0
2023-09-01,yellow,Yellow Medallion Taxi,246,West Chelsea/Hudson Yards,Manhattan,Yellow Zone,false,true,-74.004016,40.753309,2495,71535.6,52855.18,6135.68,1915524.0,70,1610,1738,7399.38,36626.73,3
